plate,mjd,fiberid,snMedian,psfmag_g,psfmag_r,gmr
3134,54806,470,26.17294,18.68014,18.32335,0.3567982
3134,54806,492,26.90979,18.67726,18.28872,0.3885384
3138,54740,499,28.3102,18.97767,18.81731,0.1603527
3972,55589,340,28.02706,18.25155,18.00935,0.2421951
4281,55836,442,21.59851,18.57413,18.38666,0.1874714
4283,55864,358,23.93305,18.74788,18.40241,0.3454762
4507,55564,727,24.47114,18.19593,18.02602,0.1699123
4509,55574,30,23.02248,18.61435,18.34345,0.2708969
5058,56208,500,21.96272,18.1679,18.37117,-0.2032738
5852,56034,752,24.93122,18.3824,18.00292,0.3794861
6155,56245,554,20.99401,18.57096,18.20974,0.3612213
6159,56214,798,29.19103,18.45841,18.09583,0.3625813
6749,56370,956,22.08975,18.501,18.20568,0.2953243
7115,56667,164,22.31512,18.38627,18.06274,0.3235283
7394,57131,627,20.31043,18.61729,18.26146,0.3558331
1710,53504,481,21.34798,18.7834,18.57258,0.2108231
2004,53737,379,20.81623,18.73114,18.37973,0.3514042
2280,53680,190,20.25642,18.60518,18.30117,0.3040142
2281,53711,387,25.52133,18.3587,18.43965,-0.08094788
2616,54499,483,23.4319,18.61918,18.36555,0.2536335
3388,54947,442,23.94398,18.49158,18.16641,0.3251724
3390,54945,102,21.39703,18.48521,18.30207,0.1831455
3390,54945,120,27.26128,18.38827,18.03592,0.3523502
3390,54945,401,22.39066,18.55811,18.30182,0.2562923
3395,55004,484,20.06444,18.66102,18.38486,0.276165
3404,54967,221,25.71126,18.49615,18.21367,0.2824745
3406,54970,463,24.15344,18.61136,18.24622,0.3651428
3407,54971,624,26.25229,18.53541,18.21174,0.3236675
3408,54948,335,28.93633,17.89832,18.10505,-0.2067299
3930,55332,98,24.03115,18.60181,18.25907,0.342741
5386,56008,200,22.71024,18.39787,18.30948,0.08839035
6450,56331,438,23.6582,18.3439,18.01426,0.3296432
6451,56358,760,24.9674,18.49221,18.33245,0.1597633
6739,56393,444,21.33986,18.41906,18.10931,0.3097496
290,51941,121,22.92019,18.30486,18.14692,0.1579475
622,52054,422,20.80447,18.62393,18.46779,0.1561432
968,52412,91,20.75127,18.71124,18.33034,0.3808937
1908,53239,551,20.87109,18.1785,18.03462,0.1438751
1909,53261,460,30.56203,18.13386,18.44035,-0.3064823
1913,53321,399,33.77496,18.0737,18.0943,-0.02059746
2942,54521,555,33.24385,18.16063,18.11286,0.04777145
2943,54502,161,24.871,18.56245,18.51738,0.04506493
2943,54502,605,29.7116,18.00357,18.39571,-0.3921394
2945,54505,275,21.92758,19.15952,18.78329,0.3762321
2945,54505,283,30.96397,18.40935,18.08572,0.3236351
2945,54505,502,33.40601,18.58223,18.23749,0.344738
2946,54506,136,33.74361,18.38386,18.04562,0.3382435
3228,54863,521,23.84125,18.72062,18.35017,0.3704586
3229,54876,143,23.84918,18.59022,18.2795,0.3107147
4051,55337,424,36.57562,18.39353,18.0691,0.3244247
5138,55830,574,20.33247,18.55907,18.5132,0.04587364
5466,56033,143,23.00647,18.59326,18.27063,0.3226318
5901,56039,477,21.37607,18.51718,18.49017,0.02700996
6152,56164,646,26.66724,18.48589,18.29646,0.1894302
6704,56388,240,24.26295,18.34262,18.08067,0.2619419
7859,57282,948,26.44026,18.41805,18.19575,0.2223015
587,52026,520,24.28628,18.24273,18.0352,0.2075367
976,52413,101,22.14858,18.78287,18.39158,0.3912868
978,52441,625,21.70508,18.78219,18.49994,0.2822437
1304,52993,184,21.50339,18.42141,18.37912,0.04229736
2460,54616,211,23.36546,18.83732,18.71173,0.1255856
2460,54616,218,21.05248,19.08609,18.78962,0.2964764
2460,54616,226,24.36171,18.58386,18.36389,0.2199688
2460,54616,559,29.84687,18.42579,18.24437,0.1814213
2460,54616,581,20.30626,19.21703,18.86641,0.3506126
2462,54561,248,23.01956,18.64923,18.44555,0.2036819
2920,54562,294,22.96351,18.93749,18.65153,0.2859554
2920,54562,358,21.80757,18.92667,18.76753,0.1591415
2922,54612,17,26.02067,18.25389,18.49303,-0.2391472
2922,54612,396,28.53555,18.84213,18.8814,-0.03926849
2922,54612,473,34.59284,18.609,18.42313,0.1858711
2925,54584,433,30.66016,18.71232,18.40768,0.304636
2925,54584,445,23.49391,19.06582,18.71258,0.3532448
2927,54621,319,28.87047,18.36118,18.14947,0.2117023
2928,54614,151,20.03496,19.2379,18.95475,0.2831459
4403,55536,218,25.55678,18.61853,18.31597,0.3025608
4683,55924,275,25.26181,18.60563,18.26238,0.3432484
5305,55984,968,20.52839,18.67043,18.37308,0.2973537
5489,55990,728,20.02173,18.792,18.51846,0.2735462
5961,56460,567,29.88479,18.40366,18.05625,0.3474064
6480,56340,941,22.37367,18.71594,18.3901,0.32584
7426,56771,293,29.65103,19.1656,18.7798,0.385807
7863,56975,611,25.44892,18.64668,18.72292,-0.07623291
454,51908,353,20.37405,18.25148,18.16746,0.08401871
1807,54175,246,22.47834,18.50388,18.26806,0.2358265
1812,53795,470,26.4563,18.5058,18.48216,0.02364159
2409,54210,277,26.88746,18.73711,18.50197,0.2351418
2410,54087,490,26.18092,18.60333,18.37084,0.2324886
2414,54526,455,32.53033,18.28518,18.06272,0.2224522
2417,53766,164,21.433,18.87661,18.70214,0.1744614
3305,54945,559,20.35444,18.87065,18.5769,0.2937431
3306,54922,417,20.75818,18.87684,18.54322,0.333622
3307,54970,408,29.50692,18.33134,18.02119,0.3101559
3308,54919,604,28.58686,18.2201,18.29636,-0.07625961
3310,54919,484,29.84621,18.31199,18.05292,0.2590656
3311,54943,616,21.38642,18.5486,18.20237,0.3462334
3312,54969,99,21.02967,18.77349,18.45808,0.3154087
3312,54969,364,21.26105,18.70175,18.376,0.3257504
3879,55244,743,26.44301,18.89161,18.6088,0.282814
4722,55735,214,27.72336,17.83739,18.1335,-0.2961082
4725,55711,616,24.04972,18.53634,18.19401,0.3423347
6184,56267,930,23.76115,18.70954,18.37724,0.3322945
6185,56217,66,23.88783,18.67691,18.47743,0.1994801
6477,56365,748,21.45364,18.51828,18.2586,0.2596855
443,51873,554,22.24811,18.28021,18.16483,0.1153812
807,52295,436,24.36297,18.59027,18.27293,0.3173389
1978,53473,607,21.32155,18.35029,18.14504,0.2052422
2787,54552,640,25.72128,18.2291,18.26406,-0.03495979
3187,54821,500,34.8331,18.80587,18.41727,0.3886013
3188,54831,168,25.47005,18.27948,18.16538,0.1140976
3189,54833,562,20.89395,18.88645,18.56428,0.3221684
3192,54829,563,21.59514,18.92537,18.59135,0.3340149
3193,54830,382,20.79685,18.69861,18.33801,0.3605976
3193,54830,545,26.60149,18.31068,18.1079,0.2027836
3980,55331,634,20.09923,18.94883,18.62791,0.3209171
3981,55603,294,21.96644,18.87096,18.55886,0.3120975
4275,55501,522,20.2842,18.85859,18.58853,0.2700577
4277,55506,590,20.54996,18.65853,18.32323,0.3353043
5389,55953,630,22.41559,18.93602,18.70408,0.2319393
5393,55946,355,20.11981,19.07421,18.91871,0.1554928
5883,56033,388,29.04206,18.27057,18.10279,0.1677742
6189,56237,542,25.62779,18.56908,18.19232,0.3767605
6485,56342,948,21.46041,18.83478,18.52043,0.3143578
6486,56328,250,25.00989,19.22836,18.90825,0.3201122
6486,56328,916,27.6073,18.94603,18.66832,0.2777176
6791,56429,910,21.76125,18.53589,18.54325,-0.007364273
6795,56425,972,26.6136,18.69285,18.35284,0.3400059
7287,57042,802,20.45928,18.37659,18.79326,-0.4166718
7892,57333,609,21.54424,18.44614,18.23804,0.2081013
7892,57333,635,23.40886,18.51007,18.37207,0.1379986
380,51792,237,21.72206,18.28552,18.03283,0.2526855
1923,53319,84,22.31463,19.02214,18.74074,0.2814007
1925,53327,512,21.35651,18.29599,18.21438,0.08160973
2206,53795,573,20.39768,18.16541,18.01804,0.1473713
2485,54176,482,21.83807,18.08509,18.04381,0.04127312
2753,54234,554,24.08723,18.22207,18.00956,0.2125072
3162,54800,578,32.83357,18.78745,18.47213,0.3153229
3170,54859,479,31.14635,17.97109,18.15408,-0.1829929
3171,54862,378,21.6842,18.73579,18.46304,0.2727528
3171,54862,464,22.32049,18.61343,18.26726,0.3461704
3172,54863,127,21.04022,18.64386,18.38375,0.2601032
3752,55236,902,21.05958,18.72208,18.40474,0.317337
3753,55486,364,26.22461,18.45185,18.1503,0.3015499
3952,55330,772,25.48791,18.65964,18.36475,0.2948933
4526,55559,270,23.40306,18.10359,18.36922,-0.2656326
4529,55563,276,26.76104,18.31668,18.19395,0.1227341
5006,55706,710,22.68578,18.8987,18.55109,0.3476028
5006,55706,874,30.21608,18.59997,18.22596,0.374012
5007,55710,640,20.86436,18.81726,18.50211,0.3151512
5338,56002,900,24.34651,18.48718,18.20914,0.2780361
5339,55922,796,31.5396,19.07755,18.77505,0.3025055
5710,56658,274,21.80869,18.53438,18.23383,0.3005562
6589,56536,530,26.66991,18.7342,18.34377,0.3904266
6590,56273,888,25.42129,18.74994,18.3806,0.369339
7589,56946,111,22.11426,18.78361,18.47392,0.3096943
7904,57358,54,26.1318,18.57018,18.45707,0.1131115
552,51992,509,26.11954,18.50278,18.23902,0.2637653
2152,53874,1,22.93016,18.27233,18.13265,0.139677
2444,54082,417,24.34328,18.70667,18.57681,0.1298637
3331,54977,627,23.01399,18.89514,18.75758,0.1375618
3367,54998,165,21.09675,18.66864,18.51261,0.1560345
3367,54998,177,21.10664,18.72338,18.357,0.3663769
3373,54940,133,28.53675,18.39355,18.03624,0.3573093
3374,54948,18,23.60668,18.38195,18.04016,0.3417873
4265,55505,294,25.5739,18.62799,18.27264,0.3553505
4796,55924,26,20.0444,18.83604,18.51838,0.3176594
4798,55672,446,21.97663,18.19855,18.45247,-0.2539139
5396,55947,664,25.87117,18.93032,18.63676,0.2935581
6748,56371,358,25.12529,18.15174,18.07947,0.07226944
7291,56992,770,34.1117,18.24432,18.02416,0.2201576
7293,56741,259,22.89202,18.462,18.11112,0.3508797
7878,57340,70,37.08971,18.35076,18.00213,0.348629
398,51789,203,20.96421,18.7422,18.36168,0.3805275
404,51812,584,43.67518,17.81678,18.35202,-0.535244
756,52577,364,25.50116,18.03198,18.90782,-0.8758411
1794,54504,271,21.7245,18.81131,18.55532,0.2559948
2115,53535,204,21.36352,18.64879,18.30837,0.3404255
2115,53535,555,26.32566,18.42612,18.1746,0.2515163
2352,53770,244,22.43589,18.52013,18.24914,0.2709885
3141,55008,114,29.72973,18.70135,18.40415,0.2972012
3142,54735,467,38.63574,17.96841,18.04895,-0.08053398
3143,54772,85,33.67526,18.42706,18.3656,0.06145477
4790,55888,118,21.79981,18.946,18.67037,0.2756367
4790,55888,728,25.52642,18.60353,18.45656,0.1469784
5355,56009,692,23.61225,18.31098,18.29212,0.01886368
5357,55956,442,24.19824,18.65692,18.29285,0.3640614
5358,56016,416,22.84391,18.57719,18.31074,0.2664528
6012,56101,232,29.10215,18.34028,18.21672,0.1235561
6013,56074,186,22.19298,18.25135,18.0897,0.1616478
6287,56221,852,21.13964,18.5563,18.47622,0.08008385
6587,56537,182,25.2483,18.46791,18.18151,0.2864037
6782,56572,634,27.41979,18.71553,18.78382,-0.06829453
7849,56980,654,20.27462,18.85493,18.46536,0.3895664
8503,57519,283,20.67051,18.62426,18.46418,0.16008
2073,53728,141,24.12501,18.57361,18.23075,0.3428631
2073,53728,290,25.76502,18.38181,18.2629,0.118906
2073,53728,510,28.29801,18.3511,18.16367,0.1874313
2073,53728,628,30.7919,18.1989,18.03744,0.1614628
2075,53730,149,32.36406,18.10968,18.36153,-0.2518463
2075,53730,273,22.52238,18.98255,18.65834,0.3242035
2075,53730,347,23.25027,18.8286,18.57457,0.2540359
2076,53442,64,22.39709,18.65422,18.42295,0.2312737
2076,53442,386,24.17837,18.45716,18.24384,0.2133141
2671,54141,329,31.39497,18.21415,18.22804,-0.01388931
3225,54853,388,27.50739,18.09739,18.08174,0.0156517
3225,54853,562,29.12279,18.21459,18.30906,-0.09447098
3226,54857,200,29.24749,18.19098,18.1506,0.04038239
3226,54857,343,22.57815,18.49825,18.17492,0.3233223
3226,54857,565,23.63526,18.60925,18.51699,0.09225845
3227,54893,386,22.95611,18.72923,18.36909,0.3601437
3228,54863,240,22.14229,18.73639,18.39118,0.345211
3230,54860,120,24.50756,18.84149,18.56132,0.2801723
3806,55505,375,26.33217,18.39642,18.10684,0.2895775
4052,55600,126,24.80738,17.96501,18.3024,-0.3373966
4572,55622,30,25.35567,18.44426,18.13929,0.3049679
4573,55587,596,21.42257,18.74427,18.44948,0.2947826
5139,55866,62,24.26515,19.21022,18.86201,0.3482113
5139,55866,542,33.18549,18.42779,18.11991,0.3078785
5141,55746,327,34.8094,18.3912,18.0729,0.3183022
6428,56279,798,25.65451,19.00498,18.65547,0.3495102
6704,56388,368,22.82952,17.83143,18.15517,-0.3237343
7421,57159,807,21.17379,18.27592,18.1286,0.147316
7859,57282,340,36.51097,18.30726,18.10431,0.2029476
8732,57418,309,23.84224,18.61563,18.37104,0.2445889
978,52441,113,20.7511,17.80449,18.09419,-0.2897053
1299,52972,306,21.4768,18.29918,18.08757,0.2116127
1301,52976,117,25.45035,18.08132,18.09509,-0.01376724
1304,52993,416,21.93191,18.69173,18.42932,0.262413
1665,52976,84,21.04688,18.82096,18.44538,0.375576
2460,54616,480,33.17656,18.30916,18.05258,0.2565842
2460,54616,511,30.25389,18.47051,18.1817,0.2888107
2460,54616,548,24.81119,18.64713,18.66956,-0.02243614
2461,54570,60,32.61373,18.26403,18.068,0.1960278
2462,54561,496,30.3352,18.31315,18.02469,0.2884636
2462,54561,593,21.03618,18.99805,18.72394,0.2741108
2462,54561,623,29.91177,18.45191,18.12004,0.3318729
2920,54562,482,31.87782,18.19318,18.39492,-0.2017441
2922,54612,106,31.37632,18.42422,18.11202,0.3122005
2922,54612,354,28.56616,18.81642,18.45431,0.362112
2923,54563,187,27.10281,18.85623,18.48954,0.3666897
2924,54582,397,21.96292,18.72606,18.79012,-0.06405067
2925,54584,332,29.64874,18.59095,18.37814,0.2128181
2925,54584,532,29.87209,18.89575,18.59144,0.3043098
2927,54621,88,23.40136,18.49434,18.34809,0.146244
2927,54621,210,25.16382,18.70444,18.41211,0.2923374
4177,55688,250,26.35444,18.7089,18.40463,0.3042755
4181,55685,626,23.10435,18.58161,18.24501,0.3366032
4181,55685,710,22.23761,18.67107,18.28481,0.3862572
4403,55536,896,23.69294,19.07248,18.69383,0.3786507
4987,55746,606,26.77283,18.40805,18.13015,0.2779007
5492,56010,592,22.23444,18.46198,18.1567,0.3052845
6480,56340,578,23.69109,18.861,18.55923,0.3017616
6483,56341,778,20.37962,18.48431,18.37346,0.110857
6714,56447,938,21.06737,18.44642,18.41015,0.03627205
7128,56567,86,21.94819,18.54942,18.26489,0.2845268
7128,56567,384,24.156,18.44231,18.10132,0.3409882
7131,56570,630,24.85055,18.52907,18.18999,0.339077
7865,56955,598,26.12078,18.98618,18.83224,0.1539402
1810,53794,330,25.81259,18.62994,18.23527,0.3946762
2410,54087,129,20.04275,18.93044,18.56495,0.3654957
2410,54087,603,29.23485,18.34332,18.0077,0.335619
2413,54169,149,20.85707,18.91903,18.6603,0.2587337
2413,54169,164,21.46237,18.62873,18.76665,-0.1379242
2414,54526,37,22.30555,18.44056,18.44126,-0.0006999969
2414,54526,165,24.44861,18.77552,18.37931,0.3962078
2414,54526,250,23.77059,18.6235,18.43538,0.1881256
3306,54922,96,22.58551,18.71946,18.48522,0.2342358
3306,54922,278,27.97289,18.59284,18.21076,0.382082
3306,54922,520,22.58816,19.05763,18.66004,0.3975868
3308,54919,596,31.1557,18.42373,18.05914,0.3645916
3310,54919,393,25.56783,18.68672,18.30909,0.377634
3312,54969,321,23.91885,18.6155,18.29533,0.3201752
4723,56033,452,21.11564,18.64854,18.36572,0.282814
5039,56220,298,25.79882,18.64253,18.29973,0.342802
5413,55976,48,20.29374,18.73339,18.41788,0.3155117
5877,56041,972,24.83993,17.75245,18.25542,-0.5029697
6475,56337,512,21.29772,18.43594,18.07522,0.3607159
6735,56397,178,24.64351,18.4455,18.16052,0.2849789
6738,56424,854,25.60865,18.33886,18.05471,0.2841473
7564,56804,246,20.49771,18.86383,18.51774,0.3460884
7869,57012,386,23.96714,18.89595,18.66286,0.2330914
8789,57358,99,37.96747,18.72815,18.85129,-0.1231422
2225,53729,285,20.27365,18.74877,18.45213,0.2966423
3187,54821,612,26.69179,18.91613,18.7246,0.1915283
3188,54831,359,23.18122,18.46062,18.11366,0.346962
3188,54831,488,27.5372,18.38708,18.00478,0.3822975
3189,54833,216,22.18864,18.77872,18.41082,0.3679028
3192,54829,202,20.71905,18.88614,18.55832,0.3278217
3192,54829,299,25.34818,18.43055,18.42164,0.008907318
3192,54829,462,21.94383,19.12543,18.79044,0.3349876
3193,54830,627,22.03792,18.73713,18.3833,0.353838
3194,54833,398,22.66089,18.45897,18.50615,-0.0471859
3767,55214,260,20.62158,18.38985,18.79964,-0.4097958
3769,55240,184,23.21816,18.82873,18.50062,0.3281021
4480,55591,904,25.02872,18.44895,18.15158,0.297369
4484,55565,754,24.55341,17.96359,18.31777,-0.3541737
4485,55836,650,23.94569,18.77282,18.44619,0.3266296
4784,55677,436,21.2934,18.70564,18.34859,0.3570404
4787,55863,662,22.78723,18.76116,18.4907,0.270462
5389,55953,716,23.79957,18.73828,18.41657,0.3217125
5389,55953,752,22.94397,19.12438,18.89686,0.22752
5391,56000,790,25.45179,18.81067,18.44195,0.3687229
5393,55946,234,26.32067,18.57071,18.34971,0.2209969
5393,55946,640,26.96881,18.29854,18.02577,0.2727776
5881,56038,524,21.5537,18.778,18.4278,0.3502064
6189,56237,766,20.13129,19.12766,18.78438,0.3432827
6486,56328,112,32.11072,18.97185,18.90582,0.06603813
6794,56448,640,21.71529,18.41798,18.12713,0.2908516
6795,56425,234,22.17145,19.05962,18.74453,0.3150845
7583,56958,632,24.64874,18.44974,18.32283,0.1269035
3162,54800,602,31.11222,18.75329,18.62234,0.1309509
3166,54830,2,20.09486,18.86607,18.50246,0.3636017
3166,54830,587,31.02741,18.39044,18.01298,0.3774624
3171,54862,345,24.00137,18.58698,18.30031,0.2866688
3752,55236,810,24.99925,18.82939,18.4594,0.3699894
3754,55488,688,27.52543,18.64097,18.43066,0.2103138
3756,55505,72,21.14195,18.87253,18.55476,0.3177624
2946,54506,277,25.01414,18.28745,18.77028,-0.482832
3785,55273,758,20.88978,18.86482,18.78834,0.07648659
3787,55565,560,23.26759,18.81292,18.53117,0.2817459
4034,55635,734,22.33322,18.63326,18.26344,0.3698177
4035,55383,112,25.64751,18.22287,18.68786,-0.4649925
4296,55499,268,29.85235,18.53667,18.16995,0.3667183
4296,55499,988,24.41146,18.88153,18.53985,0.3416748
4297,55806,946,22.82995,18.47659,18.17968,0.2969093
4299,55827,324,23.05488,18.3606,18.06405,0.2965527
5356,55979,449,20.42957,18.77193,18.58228,0.1896553
5357,55956,650,27.17097,18.30577,18.01156,0.2942009
6289,56559,204,22.53129,18.54447,18.23628,0.3081837
768,52281,471,21.69588,18.26004,18.03562,0.2244205
2073,53728,427,20.18483,18.92626,18.57705,0.3492031
2074,53437,84,29.27924,18.33249,18.09117,0.2413177
2076,53442,169,25.4028,18.0309,18.56224,-0.5313396
2367,53763,290,30.32545,18.49512,18.10979,0.385334
2367,53763,416,27.90292,17.87467,18.08467,-0.210001
2671,54141,250,25.48357,18.3862,18.19768,0.1885185
3228,54863,382,20.98339,18.68626,18.28684,0.399416
3228,54863,399,23.4792,18.57047,18.26017,0.3103027
3229,54876,438,29.66198,18.43243,18.03578,0.3966503
3807,55511,264,24.20883,18.56191,18.25507,0.306839
3808,55513,92,22.61337,18.75088,18.41892,0.3319645
4572,55622,289,20.10957,18.69678,18.46192,0.234869
4808,55705,16,26.32153,18.36975,18.00638,0.363369
5139,55866,131,24.42085,19.24261,18.85789,0.384716
6154,56237,4,27.29778,18.36168,18.01926,0.3424149
6154,56237,438,23.54755,18.5564,18.21247,0.3439331
6430,56299,560,21.2418,18.75365,18.43838,0.3152714
6430,56299,674,27.29681,18.41922,18.13904,0.28018
6432,56309,208,20.11868,18.28778,18.07057,0.217207
7417,56753,213,27.32188,18.43565,18.08813,0.3475189
7859,57282,544,23.46458,18.25319,18.27554,-0.02234268
8736,57400,9,22.2638,18.69747,18.48473,0.2127342
8736,57400,846,23.71017,18.43687,18.45531,-0.01843834
979,52427,587,21.80159,18.09524,18.27349,-0.1782513
1301,52976,179,21.50102,18.16689,18.23831,-0.07141876
2460,54616,607,23.14813,18.84729,18.48279,0.3644962
2460,54616,613,23.34024,18.97179,18.64886,0.3229294
2461,54570,265,21.72538,18.89055,18.60988,0.2806702
2462,54561,128,27.59818,18.12394,18.20204,-0.07810783
2462,54561,280,20.95732,18.84019,18.52067,0.3195133
2462,54561,572,23.68124,18.67507,18.41536,0.2597027
2920,54562,500,28.95649,18.60091,18.32596,0.2749519
2922,54612,119,36.25879,18.26191,18.00679,0.2551174
2923,54563,63,29.27306,18.58897,18.41066,0.1783161
2923,54563,354,31.70603,18.31501,18.19144,0.1235695
2925,54584,183,27.67033,18.81619,18.45042,0.365778
2925,54584,230,33.97895,18.47732,18.17364,0.3036823
2925,54584,340,31.98671,18.41477,18.47978,-0.06501007
2925,54584,541,27.27125,18.7718,18.39634,0.3754597
2927,54621,430,30.03691,18.3251,18.01865,0.3064518
2927,54621,448,26.76697,18.44449,18.14079,0.3036957
4684,56226,658,23.60903,18.08368,18.46172,-0.3780422
4686,56013,672,21.15002,18.84766,18.51125,0.3364067
4686,56013,995,25.99595,18.19041,18.13137,0.05904388
4983,55836,724,22.99948,18.68602,18.37189,0.3141308
5304,55925,336,20.12924,18.61862,18.42377,0.1948528
5489,55990,66,23.61568,18.53223,18.42166,0.110569
5492,56010,716,21.4529,18.42091,18.12726,0.2936535
6479,56364,229,21.36547,18.64424,18.29893,0.3453102
6479,56364,284,23.74135,18.49709,18.14167,0.3554211
457,51901,138,28.59924,18.64125,18.3543,0.2869453
829,52296,107,22.73477,18.59707,18.36606,0.2310085
1807,54175,419,22.59557,18.07525,18.09682,-0.02157402
2118,53820,492,21.124,18.66289,18.50066,0.1622257
2409,54210,478,27.54396,18.91754,18.72274,0.1947956
2410,54087,71,20.73765,18.85556,18.56582,0.2897415
2410,54087,322,27.52191,18.39206,18.09767,0.2943878
2413,54169,31,22.76843,18.66167,18.43705,0.2246189
2413,54169,557,21.68001,18.89651,18.53515,0.3613644
2414,54526,262,25.91114,18.5568,18.27707,0.2797298
